TargetName	HUGOSymbol	TargetGroup	AnalyteType	CodeClass	ProbePool	MinCount	MaxCount	MedianCount	GeomeanCount	NumberOfProbesIncluded	NumberOfProbesTotal	GeneID
Wwtr1	Wwtr1	All Targets	RNA	Endogenous	01	2.636227244	28.70558555	13.45305476	13.07813836	1	1	97064
Polr2h	Polr2h	All Targets	RNA	Endogenous	01	9.910261677	45.42422328	22.84375947	22.14274689	1	1	245841
Cwc15	Cwc15	All Targets	RNA	Endogenous	01	6.151196903	26.52703664	13.66275466	13.64091339	1	1	66070
Sap30	Sap30	All Targets	RNA	Endogenous	01	8.929156794	38.32668839	19.82240101	19.10526869	1	1	60406
Rusc1	Rusc1	All Targets	RNA	Endogenous	01	5.766747096	22.14430885	12.63819116	12.06304068	1	1	72296
Coq10b	Coq10b	All Targets	RNA	Endogenous	01	5.67802791	24.60478761	13.08349817	12.70368745	1	1	67876
Tns2	Tns2	All Targets	RNA	Endogenous	01	1.419506978	24.4063619	10.10753491	9.226404262	1	1	209039
Rpl5	Rpl5	All Targets	RNA	Endogenous	01	27.68038606	114.8884841	60.74306941	58.56460131	1	1	100503670
Amd1	"Amd2,Amd1"	All Targets	RNA	Endogenous	01	11.07215442	38.44498064	24.18809363	23.40606418	1	1	11702
Epha4	Epha4	All Targets	RNA	Endogenous	01	3.690718142	28.26933045	13.3568847	13.20394546	1	1	13838
Pomp	Pomp	All Targets	RNA	Endogenous	01	14.88192799	47.20685995	30.79541526	29.98271084	1	1	66537
Nfix	Nfix	All Targets	RNA	Endogenous	01	6.151196903	31.41036716	13.66275466	13.65870784	1	1	18032
Plekha3	Plekha3	All Targets	RNA	Endogenous	01	2.636227244	20.23942207	11.79098616	10.62149046	1	1	83435
Actl6a	Actl6a	All Targets	RNA	Endogenous	01	3.690718142	22.55438864	11.35605582	10.69525296	1	1	56456
Dock2	Dock2	All Targets	RNA	Endogenous	01	2.913724849	29.16857886	7.857985054	8.217642763	1	1	94176
Tpcn1	Tpcn1	All Targets	RNA	Endogenous	01	3.075598451	19.77170433	10.39845191	10.02554486	1	1	252972
Rgl2	Rgl2	All Targets	RNA	Endogenous	01	11.70227703	35.48767444	25.23457355	24.63794412	1	1	19732
Btbd1	Btbd1	All Targets	RNA	Endogenous	01	9.226795354	34.27095417	19.66398752	19.3717632	1	1	83962
Polr2k	"LOC100862456,LOC102641086,Polr2k"	All Targets	RNA	Endogenous	01	2.306698839	22.55438864	10.57236968	9.731430246	1	1	17749
Ppp6r3	Ppp6r3	All Targets	RNA	Endogenous	01	3.075598451	17.94099097	9.777165603	8.937742871	1	1	52036
Ccnd1	Ccnd1	All Targets	RNA	Endogenous	01	13.09609663	110.7215442	59.33539166	49.11223717	1	1	12443
Ephb4	Ephb4	All Targets	RNA	Endogenous	01	7.908681732	32.74024158	16.78934115	16.82211238	1	1	13846
Spcs2	Spcs2	All Targets	RNA	Endogenous	01	10.06559493	63.81866787	36.5060164	30.71302454	1	1	66624
Ddx24	Ddx24	All Targets	RNA	Endogenous	01	3.075598451	18.45359071	10.73979137	10.09766648	1	1	27225
Ywhab	Ywhab	All Targets	RNA	Endogenous	01	3.075598451	28.80560501	18.45359071	17.32677904	1	1	54401
Klf2	Klf2	All Targets	RNA	Endogenous	01	1.845359071	52.28517367	15.4962845	14.89424097	1	1	16598
Eif3e	Eif3e	All Targets	RNA	Endogenous	01	13.74203563	109.9526446	62.74220841	49.0341006	1	1	16341
Smg7	Smg7	All Targets	RNA	Endogenous	01	4.258520933	21.91363897	13.04932486	11.67931145	1	1	226517
LOC118568783	LOC118568783	All Targets	RNA	Endogenous	01	3.690718142	31.781184	15.93589151	15.04609855	1	1	118568783
Gorasp2	Gorasp2	All Targets	RNA	Endogenous	01	10.54490898	35.67694204	18.45359071	19.0230758	1	1	70231
Ost4	"Ost4,Gm19774"	All Targets	RNA	Endogenous	01	9.611245161	68.89340531	36.90718142	31.61294094	1	1	67695
Col4a2	Col4a2	All Targets	RNA	Endogenous	01	13.34940604	327.3084247	132.6732057	110.3583692	1	1	12827
Acmsd	Acmsd	All Targets	RNA	Endogenous	01	4.613397677	20.50398968	11.07215442	10.41221667	1	1	266645
Dgkd	Dgkd	All Targets	RNA	Endogenous	01	1.604660062	18.45359071	10.42733583	9.054626719	1	1	227333
Pdk2	Pdk2	All Targets	RNA	Endogenous	01	6.458756748	31.63472693	12.75108854	12.79188643	1	1	18604
H2aw	"Trim17,H2aw"	All Targets	RNA	Endogenous	01	1.845359071	23.48638817	8.048373121	8.081201987	1	1	319162
Ahsa1	Ahsa1	All Targets	RNA	Endogenous	01	3.075598451	24.60478761	12.91405128	12.46843276	1	1	217737
Baalc	Baalc	All Targets	RNA	Endogenous	01	4.762216957	27.68038606	11.9117432	11.8332611	1	1	118452
Mllt10	Mllt10	All Targets	RNA	Endogenous	01	3.690718142	25.83502699	14.46070851	13.53613017	1	1	17354
Stk35	Stk35	All Targets	RNA	Endogenous	01	3.690718142	22.40793157	9.903537053	9.704549541	1	1	67333
Vsnl1	Vsnl1	All Targets	RNA	Endogenous	01	4.100797935	39.26295895	9.226795354	10.10962315	1	1	26950
Calb1	Calb1	All Targets	RNA	Endogenous	01	1.537799226	23.48638817	7.381436283	6.996590701	1	1	12307
Sez6	Sez6	All Targets	RNA	Endogenous	01	2.460478761	27.45534227	8.87191861	7.877175758	1	1	20370
Camk2n1	Camk2n1	All Targets	RNA	Endogenous	01	5.536077212	192.1873959	15.48911065	19.83432016	1	1	66259
Tbx1	Tbx1	All Targets	RNA	Endogenous	01	2.050398968	20.76028955	11.27002509	10.63586073	1	1	21380
Sephs1	Sephs1	All Targets	RNA	Endogenous	01	5.536077212	19.22249032	11.35874428	11.04444619	1	1	109079
Eif3l	Eif3l	All Targets	RNA	Endogenous	01	4.100797935	18.45359071	11.56031627	10.96581599	1	1	223691
Ccl5	Ccl5	All Targets	RNA	Endogenous	01	2.306698839	22.14430885	9.534355199	9.12309379	1	1	20304
Rps4x	Rps4x	All Targets	RNA	Endogenous	01	71.85121489	254.6595518	149.5129856	140.1712145	1	1	20102
B3gat3	B3gat3	All Targets	RNA	Endogenous	01	3.690718142	25.37368722	13.53263319	13.9266993	1	1	72727
Adora1	Adora1	All Targets	RNA	Endogenous	01	5.536077212	32.98088552	11.30282431	11.44173668	1	1	11539
Sh3bgrl2	Sh3bgrl2	All Targets	RNA	Endogenous	01	1.677599155	17.71544708	11.20508727	10.44770642	1	1	212531
Tnfrsf19	Tnfrsf19	All Targets	RNA	Endogenous	01	1.537799226	23.40455407	9.366595284	8.459686222	1	1	29820
Crkl	Crkl	All Targets	RNA	Endogenous	01	1.845359071	20.29894978	10.69469461	9.330326987	1	1	12929
Tmem263	Tmem263	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	12.30239381	11.26854672	1	1	103266
Rai1	Rai1	All Targets	RNA	Endogenous	01	6.151196903	24.60478761	12.77421857	12.85802389	1	1	19377
Lcmt1	Lcmt1	All Targets	RNA	Endogenous	01	4.100797935	17.6846911	10.8085317	9.986140917	1	1	30949
Eif3k	Eif3k	All Targets	RNA	Endogenous	01	13.34940604	53.05407329	30.28281552	28.23041084	1	1	73830
Prpf40b	Prpf40b	All Targets	RNA	Endogenous	01	5.272454488	22.14430885	10.89357129	10.78187646	1	1	54614
Brd7	Brd7	All Targets	RNA	Endogenous	01	6.151196903	22.14430885	10.69469461	10.72191178	1	1	26992
Ago2	Ago2	All Targets	RNA	Endogenous	01	9.226795354	22.14430885	14.76287257	14.44987524	1	1	239528
Edn1	Edn1	All Targets	RNA	Endogenous	01	2.306698839	24.84137211	7.9857644	7.902461547	1	1	13614
Ptrh1	Ptrh1	All Targets	RNA	Endogenous	01	5.272454488	39.98277987	14.62234953	14.12204235	1	1	329384
Sertad2	Sertad2	All Targets	RNA	Endogenous	01	8.20159587	45.36507716	18.45359071	18.39778484	1	1	58172
Sun1	Sun1	All Targets	RNA	Endogenous	01	1.419506978	18.45359071	8.452518821	8.025095048	1	1	77053
Tcf4	Tcf4	All Targets	RNA	Endogenous	01	7.381436283	35.98450188	22.4462767	20.69506671	1	1	21413
Msrb1	Msrb1	All Targets	RNA	Endogenous	01	2.050398968	22.14430885	7.780085281	7.601454716	1	1	27361
Arhgap32	Arhgap32	All Targets	RNA	Endogenous	01	3.075598451	19.37627024	7.991063833	8.02867304	1	1	330914
Psip1	Psip1	All Targets	RNA	Endogenous	01	12.30239381	59.20527019	24.48176367	24.67667054	1	1	101739
Tomm40	Tomm40	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	11.18399437	10.50676743	1	1	53333
Marchf6	Marchf6	All Targets	RNA	Endogenous	01	6.151196903	35.12135006	18.23901407	16.6164647	1	1	223455
Ptpn5	Ptpn5	All Targets	RNA	Endogenous	01	3.690718142	34.20665595	13.3568847	13.16071047	1	1	19259
Pcna	Pcna	All Targets	RNA	Endogenous	01	3.075598451	19.99138993	14.19506978	13.34196558	1	1	18538
Avpi1	Avpi1	All Targets	RNA	Endogenous	01	9.611245161	120.6580931	54.01468792	42.02283902	1	1	69534
Ostf1	Ostf1	All Targets	RNA	Endogenous	01	3.075598451	28.99849968	16.18184185	14.84314299	1	1	20409
C4b	C4b	All Targets	RNA	Endogenous	01	2.952574513	83.6178329	10.1238449	11.17480661	1	1	12268
Fkbp8	Fkbp8	All Targets	RNA	Endogenous	01	2.050398968	21.59462742	13.47671321	12.10296666	1	1	14232
Pphln1	Pphln1	All Targets	RNA	Endogenous	01	3.690718142	19.37627024	10.46252687	10.18581416	1	1	223828
Mrpl51	Mrpl51	All Targets	RNA	Endogenous	01	4.613397677	43.05837832	17.66797589	17.26857998	1	1	66493
Triap1	Triap1	All Targets	RNA	Endogenous	01	2.050398968	18.45359071	10.57236968	9.935899175	1	1	69076
Pawr	Pawr	All Targets	RNA	Endogenous	01	6.674703022	27.06526637	18.45359071	16.74474525	1	1	114774
Hspa12b	Hspa12b	All Targets	RNA	Endogenous	01	1.677599155	19.60694013	10.85922838	9.910045307	1	1	72630
Upp1	Upp1	All Targets	RNA	Endogenous	01	3.075598451	29.52574513	13.66275466	12.7747965	1	1	22271
Adprs	Adprs	All Targets	RNA	Endogenous	01	3.690718142	19.25592074	11.42187973	10.47602611	1	1	100206
Stk39	Stk39	All Targets	RNA	Endogenous	01	4.258520933	18.45359071	11.07215442	10.64713651	1	1	53416
Serpine2	Serpine2	All Targets	RNA	Endogenous	01	12.7755628	100.4218657	37.65468775	37.41439592	1	1	20720
Rps6	"Rps6,Rps6-ps4"	All Targets	RNA	Endogenous	01	47.671776	163.1059308	110.7215442	100.1410522	1	1	20104
Pspc1	Pspc1	All Targets	RNA	Endogenous	01	3.690718142	29.52574513	13.84019303	12.91919651	1	1	66645
Snx4	Snx4	All Targets	RNA	Endogenous	01	3.690718142	26.65518658	16.58959165	15.70446872	1	1	69150
Ezh1	Ezh1	All Targets	RNA	Endogenous	01	3.690718142	27.68038606	9.995694967	9.177403161	1	1	14055
Itga4	Itga4	All Targets	RNA	Endogenous	01	3.571662718	34.13914281	13.63049314	12.75610185	1	1	16401
Dnlz	Dnlz	All Targets	RNA	Endogenous	01	2.460478761	18.45359071	10.31606981	9.640508814	1	1	52838
Ctnna1	Ctnna1	All Targets	RNA	Endogenous	01	17.6846911	55.36077212	34.12364561	31.97558672	1	1	12385
Adh5	Adh5	All Targets	RNA	Endogenous	01	6.710396621	35.36938219	14.76287257	15.38403945	1	1	11532
B3gnt2	B3gnt2	All Targets	RNA	Endogenous	01	7.381436283	28.99849968	16.97493761	16.28655433	1	1	53625
Fbxl3	Fbxl3	All Targets	RNA	Endogenous	01	2.636227244	20.29894978	11.53349419	9.860746228	1	1	50789
Cyld	Cyld	All Targets	RNA	Endogenous	01	4.100797935	22.14430885	10.82786718	10.56825152	1	1	74256
Rasl10b	Rasl10b	All Targets	RNA	Endogenous	01	2.636227244	56.26094728	9.226795354	10.63957804	1	1	276952
C1qc	C1qc	All Targets	RNA	Endogenous	01	3.690718142	58.82082038	12.58798509	14.31335674	1	1	12262
Prune2	Prune2	All Targets	RNA	Endogenous	01	4.856208081	26.65518658	11.8842825	11.51482402	1	1	353211
Cfl1	Cfl1	All Targets	RNA	Endogenous	01	72.84312122	487.7020401	350.7918459	277.4397136	1	1	12631
Igfbp4	Igfbp4	All Targets	RNA	Endogenous	01	11.53349419	75.8647618	40.17204746	34.27880758	1	1	16010
Pds5a	Pds5a	All Targets	RNA	Endogenous	01	8.517041865	28.99849968	15.39009139	15.31508187	1	1	71521
Sar1b	Sar1b	All Targets	RNA	Endogenous	01	6.151196903	33.83158297	19.97154736	18.43347877	1	1	66397
Ppil2	Ppil2	All Targets	RNA	Endogenous	01	4.920957522	21.52918916	12.40160666	11.80028815	1	1	66053
Syf2	Syf2	All Targets	RNA	Endogenous	01	4.613397677	21.80878902	9.715715217	9.557606127	1	1	68592
Agap3	Agap3	All Targets	RNA	Endogenous	01	6.151196903	26.3061825	12.40160666	12.88337554	1	1	213990
Slc25a20	Slc25a20	All Targets	RNA	Endogenous	01	2.306698839	49.20957522	10.15879488	9.307257964	1	1	57279
Myof	Myof	All Targets	RNA	Endogenous	01	3.075598451	25.00163902	9.226795354	8.897286657	1	1	226101
Dennd5a	Dennd5a	All Targets	RNA	Endogenous	01	9.226795354	44.21172774	22.81068851	22.91797252	1	1	19347
Mtap	Mtap	All Targets	RNA	Endogenous	01	2.050398968	26.97063257	14.46246528	12.74415028	1	1	66902
Mindy1	Mindy1	All Targets	RNA	Endogenous	01	2.636227244	22.14430885	11.53349419	11.12163376	1	1	75007
Ppp1r14a	Ppp1r14a	All Targets	RNA	Endogenous	01	2.306698839	49.40800093	15.98153711	14.89763979	1	1	68458
Numa1	Numa1	All Targets	RNA	Endogenous	01	2.636227244	32.74024158	12.3192927	12.09771176	1	1	101706
Rpl27a	"Rpl27a,Gm46076"	All Targets	RNA	Endogenous	01	50.08831764	150.3967643	88.48496745	87.60549576	1	1	26451
Rpl28	"Gm10051,Rpl28"	All Targets	RNA	Endogenous	01	44.75977321	274.9585016	156.5918983	134.8966109	1	1	19943
Tff3	Tff3	All Targets	RNA	Endogenous	01	3.690718142	26.36227244	9.226795354	9.123873115	1	1	21786
Fam122a	Fam122a	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	10.93712815	10.75076828	1	1	68034
Adap1	Adap1	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	7.150766399	7.753552724	1	1	231821
Reg4	Reg4	All Targets	RNA	Endogenous	01	4.613397677	21.52918916	12.68684361	12.56696927	1	1	67709
Nsg1	Nsg1	All Targets	RNA	Endogenous	01	4.613397677	25.65499196	8.676425105	9.239502048	1	1	18196
Ndel1	Ndel1	All Targets	RNA	Endogenous	01	2.050398968	25.83502699	9.48403543	8.577749876	1	1	83431
Rasgrp3	Rasgrp3	All Targets	RNA	Endogenous	01	8.929156794	44.59617754	24.02978442	23.11899197	1	1	240168
Hmgn2	"Gm7931,Hmgn2"	All Targets	RNA	Endogenous	01	3.690718142	50.88717438	23.59281651	20.81983863	1	1	15331
Vstm2a	Vstm2a	All Targets	RNA	Endogenous	01	4.100797935	24.28104041	11.34554095	10.88610037	1	1	211739
Calu	Calu	All Targets	RNA	Endogenous	01	16.88307235	85.46926223	46.95413636	43.19063346	1	1	12321
Ralgds	Ralgds	All Targets	RNA	Endogenous	01	6.151196903	24.79701251	13.05572865	12.74145306	1	1	19730
Foxc1	Foxc1	All Targets	RNA	Endogenous	01	3.690718142	36.3119043	13.66275466	13.246805	1	1	17300
Trappc6b	Trappc6b	All Targets	RNA	Endogenous	01	5.272454488	20.18361484	12.18410156	11.34986051	1	1	78232
Tubb5	Tubb5	All Targets	RNA	Endogenous	01	7.381436283	58.12881073	27.32072088	27.84896904	1	1	22154
Hectd4	Hectd4	All Targets	RNA	Endogenous	01	2.050398968	19.99138993	10.65475178	9.95222723	1	1	269700
Spock3	Spock3	All Targets	RNA	Endogenous	01	1.785831359	69.76357463	9.968060097	10.38597372	1	1	72902
Cd63	Cd63	All Targets	RNA	Endogenous	01	6.151196903	50.32797466	23.17882833	23.59373045	1	1	12512
Rps26	Rps26	All Targets	RNA	Endogenous	01	44.75977321	341.3914281	206.9641173	173.5783767	1	1	27370
Plin3	Plin3	All Targets	RNA	Endogenous	01	1.845359071	17.71544708	8.359318868	7.964694027	1	1	66905
Ryr2	Ryr2	All Targets	RNA	Endogenous	01	1.845359071	23.7260452	10.41509476	10.32979066	1	1	20191
2210016L21Rik	2210016L21Rik	All Targets	RNA	Endogenous	01	4.258520933	156.855521	13.89511443	15.92804718	1	1	72357
Rprd1b	Rprd1b	All Targets	RNA	Endogenous	01	9.226795354	32.80638348	16.4210213	16.06968838	1	1	70470
Vgf	Vgf	All Targets	RNA	Endogenous	01	3.075598451	20.91406947	8.183288737	7.754153729	1	1	381677
Cys1	Cys1	All Targets	RNA	Endogenous	01	2.306698839	25.83502699	12.07804644	11.35949781	1	1	12879
Ncs1	Ncs1	All Targets	RNA	Endogenous	01	1.537799226	20.80936825	8.183288737	7.87623282	1	1	14299
Prn	"Prnd,Prn"	All Targets	RNA	Endogenous	01	3.571662718	20.76028955	9.077976074	9.184289705	1	1	111368
Prkra	Prkra	All Targets	RNA	Endogenous	01	3.355198311	26.36227244	12.30239381	11.86585832	1	1	23992
Ywhaq	Ywhaq	All Targets	RNA	Endogenous	01	6.151196903	38.22529504	20.58285117	20.369139	1	1	22630
Zfp280d	Zfp280d	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	9.086995425	8.841949865	1	1	235469
Oasl1	Oasl1	All Targets	RNA	Endogenous	01	3.355198311	33.35841397	9.226795354	9.080327594	1	1	231655
Nid2	Nid2	All Targets	RNA	Endogenous	01	6.798691314	109.7988647	31.52488413	28.08570703	1	1	18074
Clec14a	Clec14a	All Targets	RNA	Endogenous	01	3.355198311	27.68038606	12.99440346	13.05919022	1	1	66864
Pmm2	Pmm2	All Targets	RNA	Endogenous	01	4.258520933	33.21646327	11.07215442	10.70114155	1	1	54128
Dars2	Dars2	All Targets	RNA	Endogenous	01	6.920096516	40.36722967	15.78521435	15.72996693	1	1	226539
Rab33b	Rab33b	All Targets	RNA	Endogenous	01	6.151196903	25.16398733	13.50908793	12.9900979	1	1	19338
Bok	Bok	All Targets	RNA	Endogenous	01	3.690718142	29.52574513	15.37799226	14.69112967	1	1	51800
Gpcpd1	Gpcpd1	All Targets	RNA	Endogenous	01	2.306698839	78.53504883	21.55753569	22.06778006	1	1	74182
Crtap	Crtap	All Targets	RNA	Endogenous	01	3.690718142	33.83158297	18.16525335	17.14925404	1	1	56693
Denr	Denr	All Targets	RNA	Endogenous	01	7.381436283	29.21818529	16.27504181	16.20933008	1	1	68184
Snip1	Snip1	All Targets	RNA	Endogenous	01	4.036722967	28.99849968	9.469605758	10.03546006	1	1	76793
Cdr2l	Cdr2l	All Targets	RNA	Endogenous	01	6.710396621	23.37454823	14.31850516	13.37316283	1	1	237988
Zbtb20	Zbtb20	All Targets	RNA	Endogenous	01	4.258520933	19.64414495	10.8085317	9.841411768	1	1	56490
Ccdc136	Ccdc136	All Targets	RNA	Endogenous	01	2.562998709	16.88307235	7.713799342	7.545521029	1	1	232664
Zfp110	Zfp110	All Targets	RNA	Endogenous	01	2.306698839	16.51110748	8.004442123	7.496640477	1	1	65020
Efemp2	Efemp2	All Targets	RNA	Endogenous	01	6.151196903	21.08981795	12.5389783	12.50608817	1	1	58859
Gkn3	Gkn3	All Targets	RNA	Endogenous	01	1.318113622	65.48048316	5.722387503	6.510951932	1	1	68888
Plod1	Plod1	All Targets	RNA	Endogenous	01	5.827449697	55.36077212	28.53843346	23.99639998	1	1	18822
Pde1b	Pde1b	All Targets	RNA	Endogenous	01	1.153349419	42.30823236	6.710396621	6.739848019	1	1	18574
Khsrp	Khsrp	All Targets	RNA	Endogenous	01	17.48234909	91.11460412	59.27967983	49.1484848	1	1	16549
Pank2	Pank2	All Targets	RNA	Endogenous	01	6.151196903	23.42186513	15.90523771	14.13400055	1	1	74450
Slc9a1	Slc9a1	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	11.27144285	11.26657364	1	1	20544
Slc44a1	Slc44a1	All Targets	RNA	Endogenous	01	2.306698839	22.55438864	15.61457675	13.51074841	1	1	100434
Plppr4	Plppr4	All Targets	RNA	Endogenous	01	1.845359071	23.40455407	6.412540242	6.230579643	1	1	229791
Ly6e	Ly6e	All Targets	RNA	Endogenous	01	25.16398733	190.213935	80.36538753	82.90506655	1	1	17069
Mrpl17	Mrpl17	All Targets	RNA	Endogenous	01	3.571662718	29.52574513	13.3744173	12.60717302	1	1	27397
Sf3b3	Sf3b3	All Targets	RNA	Endogenous	01	7.381436283	30.75598451	20.26599694	18.5349702	1	1	101943
Nbl1	Nbl1	All Targets	RNA	Endogenous	01	3.690718142	48.21744669	12.22013943	12.21839179	1	1	17965
Tspan17	Tspan17	All Targets	RNA	Endogenous	01	1.419506978	15.81736346	10.03467145	9.111642049	1	1	74257
Cox5b	Cox5b	All Targets	RNA	Endogenous	01	14.76287257	68.78156537	29.05247416	31.28923723	1	1	12859
Enthd1	Enthd1	All Targets	RNA	Endogenous	01	5.827449697	24.60478761	11.42187973	11.68822203	1	1	383075
Cacna1c	Cacna1c	All Targets	RNA	Endogenous	01	3.355198311	23.7260452	11.00380779	9.743555175	1	1	12288
Tanc1	Tanc1	All Targets	RNA	Endogenous	01	4.100797935	18.45359071	11.03289147	10.34370779	1	1	66860
Ppp4r2	Ppp4r2	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	10.69469461	9.925350516	1	1	232314
Crtc1	Crtc1	All Targets	RNA	Endogenous	01	2.913724849	16.20315282	8.294795823	8.010634259	1	1	382056
Fam114a1	Fam114a1	All Targets	RNA	Endogenous	01	3.075598451	26.65518658	11.27002509	11.38393843	1	1	68303
Lrp6	Lrp6	All Targets	RNA	Endogenous	01	2.306698839	22.71211164	9.77143258	9.195174197	1	1	16974
Trex2	Trex2	All Targets	RNA	Endogenous	01	1.845359071	17.30024129	10.39845191	9.292541246	1	1	24102
Ybx3	Ybx3	All Targets	RNA	Endogenous	01	7.908681732	32.95284055	22.34934875	20.18271494	1	1	56449
Ass1	"Gm5424,Ass1"	All Targets	RNA	Endogenous	01	2.636227244	19.04886783	7.940367156	7.550576697	1	1	11898
Prkar2a	Prkar2a	All Targets	RNA	Endogenous	01	2.050398968	15.81736346	10.36607954	9.166363255	1	1	19087
Lama2	Lama2	All Targets	RNA	Endogenous	01	3.075598451	18.45359071	8.438604353	7.861008724	1	1	16773
Cgnl1	Cgnl1	All Targets	RNA	Endogenous	01	10.25199484	38.09773566	18.77175607	19.0694677	1	1	68178
Mall	Mall	All Targets	RNA	Endogenous	01	3.075598451	25.83502699	9.086995425	9.202510043	1	1	228576
Gm3696	"Gm3636,Gm3512,2610042L04Rik,Gm3005,Gm38418,Gm10406,Gm3264,Gm3173,Gm3696,Gm3194,Gm3383,Gm3739"	All Targets	RNA	Endogenous	01	1.845359071	16.21679183	8.676425105	8.291105552	1	1	100042149
Myl9	Myl9	All Targets	RNA	Endogenous	01	7.381436283	209.5375461	18.75122927	20.36585102	1	1	98932
Cdkn1a	Cdkn1a	All Targets	RNA	Endogenous	01	3.884966465	40.59789956	19.80707411	18.77404702	1	1	12575
Eaf1	Eaf1	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	11.07215442	10.41561591	1	1	74427
Dcbld1	Dcbld1	All Targets	RNA	Endogenous	01	4.166939837	26.36227244	12.30239381	11.29189252	1	1	66686
Ptbp3	Ptbp3	All Targets	RNA	Endogenous	01	15.31255399	68.13633492	43.05837832	39.91225156	1	1	230257
Ric1	Ric1	All Targets	RNA	Endogenous	01	2.636227244	19.99138993	11.1280744	10.96403939	1	1	226089
Fam216a	Fam216a	All Targets	RNA	Endogenous	01	2.768038606	26.36227244	10.18263673	10.23582934	1	1	68948
Adm	Adm	All Targets	RNA	Endogenous	01	4.856208081	39.82090627	10.90562532	11.02896877	1	1	11535
Psmb10	Psmb10	All Targets	RNA	Endogenous	01	4.613397677	23.42186513	10.48648195	10.76051819	1	1	19171
Fbxo45	Fbxo45	All Targets	RNA	Endogenous	01	3.690718142	19.42483232	9.903537053	10.11881166	1	1	268882
Soat2	Soat2	All Targets	RNA	Endogenous	01	2.460478761	19.68383009	9.609405688	9.503613514	1	1	223920
Clec2d	Clec2d	All Targets	RNA	Endogenous	01	12.62614101	69.05214588	29.06440537	27.57323674	1	1	93694
Fip1l1	Fip1l1	All Targets	RNA	Endogenous	01	3.075598451	29.52574513	12.9175135	13.0470057	1	1	66899
Mapk6	Mapk6	All Targets	RNA	Endogenous	01	4.613397677	23.06698839	11.80310834	11.32852339	1	1	50772
Smarca5	"LOC100862470,Smarca5-ps,Smarca5"	All Targets	RNA	Endogenous	01	3.075598451	26.84158648	14.51922126	13.04523956	1	1	93762
Alas1	Alas1	All Targets	RNA	Endogenous	01	2.050398968	28.02211922	11.63834414	10.72124862	1	1	11655
Soga1	Soga1	All Targets	RNA	Endogenous	01	3.690718142	21.08981795	11.63834414	11.11217392	1	1	320706
Fam222b	Fam222b	All Targets	RNA	Endogenous	01	4.613397677	20.76028955	13.13861643	12.52732573	1	1	216971
Msrb3	Msrb3	All Targets	RNA	Endogenous	01	1.845359071	38.75254049	15.92686829	15.10063678	1	1	320183
Pcdh18	Pcdh18	All Targets	RNA	Endogenous	01	2.460478761	25.37368722	11.2525501	10.95717787	1	1	73173
